State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Maharashtra,LATUR,2004,Kharif,Maize,4000,3800
Maharashtra,LATUR,2004,Rabi,Maize,1300,1800
Maharashtra,LATUR,2004,Summer,Maize,400,400
Maharashtra,LATUR,2006,Kharif,Maize,3800,3600
Maharashtra,LATUR,2006,Rabi,Maize,700,1700
Maharashtra,LATUR,2006,Summer,Maize,400,500
Maharashtra,LATUR,2007,Kharif,Maize,40,33
Maharashtra,LATUR,2007,Rabi,Maize,6,16
Maharashtra,LATUR,2007,Summer,Maize,4,5
Maharashtra,LATUR,2008,Kharif,Maize,4800,3900
Maharashtra,LATUR,2008,Rabi,Maize,8,15
Maharashtra,LATUR,2009,Kharif,Maize,3800,4400
Maharashtra,LATUR,2009,Rabi,Maize,1000,400
Maharashtra,LATUR,2010,Kharif,Maize,4500,3900
Maharashtra,LATUR,2010,Rabi,Maize,1600,3300
Maharashtra,LATUR,2011,Kharif,Maize,6800,9900
Maharashtra,LATUR,2011,Rabi,Maize,2100,5400
Maharashtra,LATUR,2011,Summer,Maize,400,500
Maharashtra,LATUR,2012,Kharif,Maize,6800,14300
Maharashtra,LATUR,2012,Rabi,Maize,2200,3800
Maharashtra,LATUR,2013,Kharif,Maize,7100,18500
Maharashtra,LATUR,2013,Rabi,Maize,3200,7500
Maharashtra,LATUR,2013,Summer,Maize,500,600
Maharashtra,LATUR,2014,Kharif,Maize,6700,4100
Maharashtra,LATUR,2014,Rabi,Maize,2000,1100
Maharashtra,MUMBAI,1997,Autumn,Maize,3,2
Maharashtra,NAGPUR,1997,Kharif,Maize,200,200
Maharashtra,NAGPUR,1999,Kharif,Maize,300,300
Maharashtra,NAGPUR,2000,Kharif,Maize,500,500
Maharashtra,NAGPUR,2001,Kharif,Maize,400,1000
Maharashtra,NAGPUR,2002,Kharif,Maize,400,800
Maharashtra,NAGPUR,2003,Kharif,Maize,400,900
Maharashtra,NAGPUR,2004,Kharif,Maize,400,500
Maharashtra,NAGPUR,2006,Kharif,Maize,400,700
Maharashtra,NAGPUR,2007,Kharif,Maize,5,15
Maharashtra,NAGPUR,2008,Kharif,Maize,600,900
Maharashtra,NAGPUR,2009,Kharif,Maize,200,400
Maharashtra,NAGPUR,2010,Kharif,Maize,100,200
Maharashtra,NAGPUR,2011,Kharif,Maize,400,300
Maharashtra,NAGPUR,2012,Kharif,Maize,400,900
Maharashtra,NAGPUR,2012,Summer,Maize,100,100
Maharashtra,NAGPUR,2013,Kharif,Maize,200,600
Maharashtra,NAGPUR,2013,Summer,Maize,300,300
Maharashtra,NAGPUR,2014,Kharif,Maize,200,400
Maharashtra,NAGPUR,2014,Summer,Maize,400,400
Maharashtra,NANDED,1997,Summer,Maize,100,100
Maharashtra,NANDED,1998,Summer,Maize,100,100
Maharashtra,NANDED,1999,Summer,Maize,100,100
Maharashtra,NANDED,2000,Rabi,Maize,100,100
Maharashtra,NANDED,2001,Kharif,Maize,600,1100
Maharashtra,NANDED,2001,Rabi,Maize,600,1100
Maharashtra,NANDED,2002,Kharif,Maize,600,400
Maharashtra,NANDED,2002,Rabi,Maize,800,900
Maharashtra,NANDED,2002,Summer,Maize,100,100
Maharashtra,NANDED,2003,Kharif,Maize,700,300
Maharashtra,NANDED,2003,Rabi,Maize,900,1700
Maharashtra,NANDED,2004,Kharif,Maize,700,700
Maharashtra,NANDED,2004,Rabi,Maize,700,1000
Maharashtra,NANDED,2004,Summer,Maize,100,100
Maharashtra,NANDED,2006,Kharif,Maize,300,300
Maharashtra,NANDED,2006,Rabi,Maize,800,1900
Maharashtra,NANDED,2006,Summer,Maize,100,100
Maharashtra,NANDED,2007,Kharif,Maize,5,4
Maharashtra,NANDED,2007,Rabi,Maize,7,19
Maharashtra,NANDED,2007,Summer,Maize,1,1
Maharashtra,NANDED,2008,Kharif,Maize,700,600
Maharashtra,NANDED,2008,Rabi,Maize,2,4
Maharashtra,NANDED,2009,Kharif,Maize,600,700
Maharashtra,NANDED,2009,Rabi,Maize,500,200
Maharashtra,NANDED,2010,Kharif,Maize,700,600
Maharashtra,NANDED,2010,Rabi,Maize,400,800
Maharashtra,NANDED,2011,Kharif,Maize,500,600
Maharashtra,NANDED,2011,Rabi,Maize,400,1000
Maharashtra,NANDED,2011,Summer,Maize,200,200
Maharashtra,NANDED,2012,Kharif,Maize,500,500
Maharashtra,NANDED,2012,Rabi,Maize,300,700
Maharashtra,NANDED,2013,Kharif,Maize,400,500
Maharashtra,NANDED,2013,Rabi,Maize,100,100
Maharashtra,NANDED,2013,Summer,Maize,2200,2100
Maharashtra,NANDED,2014,Kharif,Maize,700,300
Maharashtra,NANDED,2014,Rabi,Maize,200,100
Maharashtra,NANDED,2014,Summer,Maize,3000,3500
Maharashtra,NANDURBAR,1999,Kharif,Maize,169,173
Maharashtra,NANDURBAR,2000,Kharif,Maize,15900,9800
Maharashtra,NANDURBAR,2000,Rabi,Maize,200,200
Maharashtra,NANDURBAR,2001,Kharif,Maize,17000,24500
Maharashtra,NANDURBAR,2002,Kharif,Maize,16500,20700
Maharashtra,NANDURBAR,2002,Rabi,Maize,200,300
Maharashtra,NANDURBAR,2002,Summer,Maize,100,100
Maharashtra,NANDURBAR,2003,Kharif,Maize,17400,34200
Maharashtra,NANDURBAR,2003,Rabi,Maize,800,1300
Maharashtra,NANDURBAR,2004,Kharif,Maize,19900,27900
Maharashtra,NANDURBAR,2004,Rabi,Maize,300,700
Maharashtra,NANDURBAR,2004,Summer,Maize,100,100
Maharashtra,NANDURBAR,2006,Kharif,Maize,24600,30300
Maharashtra,NANDURBAR,2006,Rabi,Maize,500,900
Maharashtra,NANDURBAR,2006,Summer,Maize,400,500
Maharashtra,NANDURBAR,2007,Kharif,Maize,298,697
Maharashtra,NANDURBAR,2007,Rabi,Maize,5,13
Maharashtra,NANDURBAR,2007,Summer,Maize,5,7
Maharashtra,NANDURBAR,2008,Kharif,Maize,26100,52100
Maharashtra,NANDURBAR,2008,Rabi,Maize,6,17
Maharashtra,NANDURBAR,2009,Kharif,Maize,27400,61000
Maharashtra,NANDURBAR,2009,Rabi,Maize,800,2400
Maharashtra,NANDURBAR,2010,Kharif,Maize,28400,72000
Maharashtra,NANDURBAR,2010,Rabi,Maize,1000,2900
Maharashtra,NANDURBAR,2011,Kharif,Maize,29200,88100
Maharashtra,NANDURBAR,2011,Rabi,Maize,1300,3700
Maharashtra,NANDURBAR,2011,Summer,Maize,1400,1800
Maharashtra,NANDURBAR,2012,Kharif,Maize,32000,84700
Maharashtra,NANDURBAR,2012,Rabi,Maize,1600,4400
Maharashtra,NANDURBAR,2013,Kharif,Maize,27800,46400
Maharashtra,NANDURBAR,2013,Rabi,Maize,2700,6100
Maharashtra,NANDURBAR,2013,Summer,Maize,700,900
Maharashtra,NANDURBAR,2014,Kharif,Maize,28900,45300
Maharashtra,NANDURBAR,2014,Rabi,Maize,2500,9400
Maharashtra,NANDURBAR,2014,Summer,Maize,2400,3200
Maharashtra,NASHIK,1997,Autumn,Maize,1,1494
Maharashtra,NASHIK,1997,Kharif,Maize,15700,27500
Maharashtra,NASHIK,1997,Rabi,Maize,1300,2000
Maharashtra,NASHIK,1997,Summer,Maize,100,100
Maharashtra,NASHIK,1998,Kharif,Maize,15700,32300
Maharashtra,NASHIK,1998,Rabi,Maize,1700,2500
Maharashtra,NASHIK,1998,Summer,Maize,200,200
Maharashtra,NASHIK,1999,Kharif,Maize,18100,25900
Maharashtra,NASHIK,1999,Rabi,Maize,2200,3300
Maharashtra,NASHIK,1999,Summer,Maize,200,200
Maharashtra,NASHIK,2000,Kharif,Maize,20900,13000
Maharashtra,NASHIK,2000,Rabi,Maize,1700,1800
Maharashtra,NASHIK,2001,Kharif,Maize,27500,62300
Maharashtra,NASHIK,2001,Rabi,Maize,1400,2600
Maharashtra,NASHIK,2002,Kharif,Maize,32500,85900
Maharashtra,NASHIK,2002,Rabi,Maize,900,1500
Maharashtra,NASHIK,2002,Summer,Maize,100,100
Maharashtra,NASHIK,2003,Kharif,Maize,36300,88500
Maharashtra,NASHIK,2003,Rabi,Maize,1100,2100
Maharashtra,NASHIK,2004,Kharif,Maize,39200,85700
Maharashtra,NASHIK,2004,Rabi,Maize,900,1400
Maharashtra,NASHIK,2004,Summer,Maize,200,400
Maharashtra,NASHIK,2006,Kharif,Maize,88300,141900
Maharashtra,NASHIK,2006,Rabi,Maize,2200,3900
Maharashtra,NASHIK,2006,Summer,Maize,800,1100
Maharashtra,NASHIK,2007,Kharif,Maize,997,2891
Maharashtra,NASHIK,2007,Rabi,Maize,16,37
Maharashtra,NASHIK,2007,Summer,Maize,4,5
Maharashtra,NASHIK,2008,Kharif,Maize,101600,293200
Maharashtra,NASHIK,2008,Rabi,Maize,23,65
Maharashtra,NASHIK,2009,Kharif,Maize,140900,318400
Maharashtra,NASHIK,2009,Rabi,Maize,2700,7700
Maharashtra,NASHIK,2010,Kharif,Maize,164100,535600
Maharashtra,NASHIK,2010,Rabi,Maize,3900,10500
Maharashtra,NASHIK,2011,Kharif,Maize,173800,554000
Maharashtra,NASHIK,2011,Rabi,Maize,1500,3100
Maharashtra,NASHIK,2011,Summer,Maize,700,900
Maharashtra,NASHIK,2012,Kharif,Maize,168100,496100
Maharashtra,NASHIK,2012,Rabi,Maize,900,1700
Maharashtra,NASHIK,2012,Summer,Maize,100,100
Maharashtra,NASHIK,2013,Kharif,Maize,144200,556700
Maharashtra,NASHIK,2013,Rabi,Maize,1700,5800
Maharashtra,NASHIK,2013,Summer,Maize,300,400
Maharashtra,NASHIK,2014,Kharif,Maize,116900,309000
Maharashtra,NASHIK,2014,Rabi,Maize,2900,13700
Maharashtra,NASHIK,2014,Summer,Maize,200,200
Maharashtra,OSMANABAD,1997,Autumn,Maize,5,5635
Maharashtra,OSMANABAD,1997,Kharif,Maize,8300,5200
Maharashtra,OSMANABAD,1997,Summer,Maize,100,100
Maharashtra,OSMANABAD,1998,Kharif,Maize,9100,3700
Maharashtra,OSMANABAD,1998,Summer,Maize,100,100
Maharashtra,OSMANABAD,1999,Kharif,Maize,10700,13000
Maharashtra,OSMANABAD,1999,Summer,Maize,200,300
Maharashtra,OSMANABAD,2000,Kharif,Maize,12000,11400
Maharashtra,OSMANABAD,2000,Rabi,Maize,200,300
Maharashtra,OSMANABAD,2001,Kharif,Maize,9000,5200
Maharashtra,OSMANABAD,2001,Summer,Maize,200,300
Maharashtra,OSMANABAD,2002,Kharif,Maize,10900,7100
Maharashtra,OSMANABAD,2002,Summer,Maize,100,100
Maharashtra,OSMANABAD,2003,Kharif,Maize,11400,3900
Maharashtra,OSMANABAD,2004,Kharif,Maize,12100,9600
Maharashtra,OSMANABAD,2004,Rabi,Maize,900,1200
Maharashtra,OSMANABAD,2004,Summer,Maize,500,500
Maharashtra,OSMANABAD,2006,Kharif,Maize,12500,12000
Maharashtra,OSMANABAD,2006,Rabi,Maize,1000,2400
Maharashtra,OSMANABAD,2006,Summer,Maize,1600,1000
Maharashtra,OSMANABAD,2007,Kharif,Maize,136,111
Maharashtra,OSMANABAD,2007,Rabi,Maize,9,24
Maharashtra,OSMANABAD,2007,Summer,Maize,5,6
Maharashtra,OSMANABAD,2008,Kharif,Maize,12600,10200
Maharashtra,OSMANABAD,2008,Rabi,Maize,18,33
Maharashtra,OSMANABAD,2009,Kharif,Maize,16200,18900
Maharashtra,OSMANABAD,2009,Rabi,Maize,1800,800
Maharashtra,OSMANABAD,2010,Kharif,Maize,15600,13600
Maharashtra,OSMANABAD,2010,Rabi,Maize,1800,3700
Maharashtra,OSMANABAD,2011,Kharif,Maize,16200,17700
Maharashtra,OSMANABAD,2011,Rabi,Maize,2100,5400
Maharashtra,OSMANABAD,2011,Summer,Maize,800,700
Maharashtra,OSMANABAD,2012,Kharif,Maize,18400,10800
Maharashtra,OSMANABAD,2012,Rabi,Maize,2300,1700
Maharashtra,OSMANABAD,2012,Summer,Maize,700,600
Maharashtra,OSMANABAD,2013,Kharif,Maize,21200,23000
Maharashtra,OSMANABAD,2013,Rabi,Maize,2500,6600
Maharashtra,OSMANABAD,2013,Summer,Maize,1300,1000
Maharashtra,OSMANABAD,2014,Kharif,Maize,21200,8000
Maharashtra,OSMANABAD,2014,Rabi,Maize,2700,1600
Maharashtra,OSMANABAD,2014,Summer,Maize,1300,800
Maharashtra,PARBHANI,1997,Kharif,Maize,1200,900
Maharashtra,PARBHANI,1997,Rabi,Maize,300,500
Maharashtra,PARBHANI,1997,Summer,Maize,200,300
Maharashtra,PARBHANI,1998,Kharif,Maize,1300,2400
Maharashtra,PARBHANI,1998,Rabi,Maize,400,600
Maharashtra,PARBHANI,1998,Summer,Maize,300,400
Maharashtra,PARBHANI,1999,Kharif,Maize,1200,1400
Maharashtra,PARBHANI,1999,Rabi,Maize,100,100
Maharashtra,PARBHANI,1999,Summer,Maize,400,500
Maharashtra,PARBHANI,2000,Kharif,Maize,1400,1300
Maharashtra,PARBHANI,2000,Rabi,Maize,900,1100
Maharashtra,PARBHANI,2001,Kharif,Maize,1300,2400
Maharashtra,PARBHANI,2001,Rabi,Maize,500,900
Maharashtra,PARBHANI,2001,Summer,Maize,300,400
Maharashtra,PARBHANI,2002,Kharif,Maize,1300,900
Maharashtra,PARBHANI,2002,Rabi,Maize,600,700
Maharashtra,PARBHANI,2002,Summer,Maize,200,300
Maharashtra,PARBHANI,2003,Kharif,Maize,1600,600
Maharashtra,PARBHANI,2003,Rabi,Maize,500,900
Maharashtra,PARBHANI,2004,Kharif,Maize,1700,1600
Maharashtra,PARBHANI,2004,Rabi,Maize,600,800
Maharashtra,PARBHANI,2006,Kharif,Maize,1700,1600
Maharashtra,PARBHANI,2006,Rabi,Maize,800,1900
Maharashtra,PARBHANI,2006,Summer,Maize,300,200
Maharashtra,PARBHANI,2007,Kharif,Maize,15,12
Maharashtra,PARBHANI,2007,Rabi,Maize,8,22
Maharashtra,PARBHANI,2007,Summer,Maize,2,3
Maharashtra,PARBHANI,2008,Kharif,Maize,1500,1200
Maharashtra,PARBHANI,2008,Rabi,Maize,9,16
Maharashtra,PARBHANI,2009,Kharif,Maize,1400,1600
Maharashtra,PARBHANI,2009,Rabi,Maize,900,400
Maharashtra,PARBHANI,2010,Kharif,Maize,1400,1200
Maharashtra,PARBHANI,2010,Rabi,Maize,400,800
Maharashtra,PARBHANI,2011,Kharif,Maize,1900,2300
Maharashtra,PARBHANI,2011,Rabi,Maize,800,2100
Maharashtra,PARBHANI,2011,Summer,Maize,200,200
Maharashtra,PARBHANI,2012,Kharif,Maize,1900,1800
Maharashtra,PARBHANI,2012,Rabi,Maize,400,200
Maharashtra,PARBHANI,2012,Summer,Maize,1800,1800
Maharashtra,PARBHANI,2013,Kharif,Maize,1900,2600
Maharashtra,PARBHANI,2013,Rabi,Maize,200,500
Maharashtra,PARBHANI,2013,Summer,Maize,800,800
Maharashtra,PARBHANI,2014,Kharif,Maize,1500,600
Maharashtra,PARBHANI,2014,Summer,Maize,400,300
Maharashtra,PUNE,1997,Autumn,Maize,4,4570
Maharashtra,PUNE,1997,Kharif,Maize,4400,4700
Maharashtra,PUNE,1997,Rabi,Maize,6900,10300
Maharashtra,PUNE,1997,Summer,Maize,1200,2200
Maharashtra,PUNE,1998,Kharif,Maize,4800,10400
Maharashtra,PUNE,1998,Rabi,Maize,7400,10300
Maharashtra,PUNE,1998,Summer,Maize,1700,3100
Maharashtra,PUNE,1999,Kharif,Maize,5100,7500
Maharashtra,PUNE,1999,Rabi,Maize,8600,12600
Maharashtra,PUNE,1999,Summer,Maize,1300,2300
Maharashtra,PUNE,2000,Kharif,Maize,5800,3600
Maharashtra,PUNE,2000,Rabi,Maize,10400,11500
Maharashtra,PUNE,2001,Kharif,Maize,5800,8900
Maharashtra,PUNE,2001,Rabi,Maize,8100,14900
Maharashtra,PUNE,2001,Summer,Maize,1400,2000
Maharashtra,PUNE,2002,Kharif,Maize,5500,13500
Maharashtra,PUNE,2002,Rabi,Maize,8200,12800
Maharashtra,PUNE,2002,Summer,Maize,1200,2200
Maharashtra,PUNE,2003,Kharif,Maize,5500,12400
Maharashtra,PUNE,2003,Rabi,Maize,4900,5700
Maharashtra,PUNE,2004,Kharif,Maize,7000,13600
Maharashtra,PUNE,2004,Rabi,Maize,6200,16600
Maharashtra,PUNE,2004,Summer,Maize,2100,3500
Maharashtra,PUNE,2006,Kharif,Maize,8500,19600
Maharashtra,PUNE,2006,Rabi,Maize,8300,20400
Maharashtra,PUNE,2006,Summer,Maize,1500,2500
Maharashtra,PUNE,2007,Kharif,Maize,74,207
Maharashtra,PUNE,2007,Rabi,Maize,82,228
Maharashtra,PUNE,2007,Summer,Maize,10,17
Maharashtra,PUNE,2008,Kharif,Maize,5700,13400
Maharashtra,PUNE,2008,Rabi,Maize,104,266
Maharashtra,PUNE,2009,Kharif,Maize,4900,10100
Maharashtra,PUNE,2009,Rabi,Maize,11100,31000
Maharashtra,PUNE,2010,Kharif,Maize,10500,24500
Maharashtra,PUNE,2010,Rabi,Maize,14800,47700
Maharashtra,PUNE,2011,Kharif,Maize,10500,31400
Maharashtra,PUNE,2011,Rabi,Maize,14700,52400
Maharashtra,PUNE,2011,Summer,Maize,2000,3400
Maharashtra,PUNE,2012,Kharif,Maize,9500,23300
Maharashtra,PUNE,2012,Rabi,Maize,15200,41900
Maharashtra,PUNE,2012,Summer,Maize,500,900
Maharashtra,PUNE,2013,Kharif,Maize,11800,33000
Maharashtra,PUNE,2013,Rabi,Maize,19000,57000
Maharashtra,PUNE,2013,Summer,Maize,1100,1900
Maharashtra,PUNE,2014,Kharif,Maize,13300,54500
Maharashtra,PUNE,2014,Rabi,Maize,21600,77300
Maharashtra,PUNE,2014,Summer,Maize,1100,1600
Maharashtra,RAIGAD,2006,Rabi,Maize,100,200
Maharashtra,RAIGAD,2007,Rabi,Maize,2,5
Maharashtra,RAIGAD,2008,Rabi,Maize,2,6
Maharashtra,RAIGAD,2011,Rabi,Maize,200,600
Maharashtra,RATNAGIRI,2002,Rabi,Maize,100,100
Maharashtra,RATNAGIRI,2003,Rabi,Maize,100,200
Maharashtra,RATNAGIRI,2004,Rabi,Maize,100,100
Maharashtra,RATNAGIRI,2006,Rabi,Maize,100,200
Maharashtra,RATNAGIRI,2007,Rabi,Maize,1,3
Maharashtra,RATNAGIRI,2008,Rabi,Maize,1,3
Maharashtra,RATNAGIRI,2009,Rabi,Maize,100,300
Maharashtra,RATNAGIRI,2010,Rabi,Maize,100,300
Maharashtra,RATNAGIRI,2011,Rabi,Maize,100,300
Maharashtra,SANGLI,1997,Kharif,Maize,7500,10100
Maharashtra,SANGLI,1997,Rabi,Maize,3600,3600
Maharashtra,SANGLI,1997,Summer,Maize,1100,2000
Maharashtra,SANGLI,1998,Kharif,Maize,8200,16000
Maharashtra,SANGLI,1998,Rabi,Maize,5400,8500
Maharashtra,SANGLI,1998,Summer,Maize,1600,2700
Maharashtra,SANGLI,1999,Kharif,Maize,9300,14900
Maharashtra,SANGLI,1999,Rabi,Maize,6300,9800
Maharashtra,SANGLI,1999,Summer,Maize,1800,3100
Maharashtra,SANGLI,2000,Kharif,Maize,9900,6200
Maharashtra,SANGLI,2000,Rabi,Maize,7300,12000
Maharashtra,SANGLI,2001,Kharif,Maize,8500,18200
Maharashtra,SANGLI,2001,Rabi,Maize,7500,12300
Maharashtra,SANGLI,2001,Summer,Maize,1100,1500
Maharashtra,SANGLI,2002,Kharif,Maize,9100,10300
Maharashtra,SANGLI,2002,Rabi,Maize,6900,12600
Maharashtra,SANGLI,2002,Summer,Maize,1200,2100
Maharashtra,SANGLI,2003,Kharif,Maize,5900,11200
Maharashtra,SANGLI,2003,Rabi,Maize,7300,19600
Maharashtra,SANGLI,2004,Kharif,Maize,13400,29200
Maharashtra,SANGLI,2004,Rabi,Maize,8500,15900
Maharashtra,SANGLI,2004,Summer,Maize,1800,2700
Maharashtra,SANGLI,2006,Kharif,Maize,16100,9500
Maharashtra,SANGLI,2006,Rabi,Maize,9100,21000
Maharashtra,SANGLI,2006,Summer,Maize,800,1200
Maharashtra,SANGLI,2007,Kharif,Maize,224,514
Maharashtra,SANGLI,2007,Rabi,Maize,106,287
Maharashtra,SANGLI,2007,Summer,Maize,12,19
Maharashtra,SANGLI,2008,Kharif,Maize,13400,27800
Maharashtra,SANGLI,2008,Rabi,Maize,133,344
Maharashtra,SANGLI,2009,Kharif,Maize,14100,34300
Maharashtra,SANGLI,2009,Rabi,Maize,14300,36400
Maharashtra,SANGLI,2010,Kharif,Maize,26200,81600
Maharashtra,SANGLI,2010,Rabi,Maize,15500,48900
Maharashtra,SANGLI,2011,Kharif,Maize,32800,73200
Maharashtra,SANGLI,2011,Rabi,Maize,17700,31500
Maharashtra,SANGLI,2011,Summer,Maize,2600,4000
Maharashtra,SANGLI,2012,Kharif,Maize,17900,32400
Maharashtra,SANGLI,2012,Rabi,Maize,17000,32800
Maharashtra,SANGLI,2013,Kharif,Maize,26600,57800
Maharashtra,SANGLI,2013,Rabi,Maize,18500,52300
Maharashtra,SANGLI,2013,Summer,Maize,2800,4400
Maharashtra,SANGLI,2014,Kharif,Maize,37100,146400
Maharashtra,SANGLI,2014,Rabi,Maize,24300,94100
Maharashtra,SANGLI,2014,Summer,Maize,2400,3700
Maharashtra,SATARA,1997,Kharif,Maize,6700,8000
Maharashtra,SATARA,1997,Rabi,Maize,2900,3600
Maharashtra,SATARA,1997,Summer,Maize,400,700
Maharashtra,SATARA,1998,Kharif,Maize,7200,14800
Maharashtra,SATARA,1998,Rabi,Maize,4000,5600
Maharashtra,SATARA,1998,Summer,Maize,600,1000
Maharashtra,SATARA,1999,Kharif,Maize,8400,12800
Maharashtra,SATARA,1999,Rabi,Maize,4700,7100
Maharashtra,SATARA,1999,Summer,Maize,600,1000
Maharashtra,SATARA,2000,Kharif,Maize,7100,4400
Maharashtra,SATARA,2000,Rabi,Maize,4900,7500
Maharashtra,SATARA,2001,Kharif,Maize,7000,15000
Maharashtra,SATARA,2001,Rabi,Maize,4800,8800
Maharashtra,SATARA,2001,Summer,Maize,600,800
Maharashtra,SATARA,2002,Kharif,Maize,8000,12900
Maharashtra,SATARA,2002,Rabi,Maize,4900,14100
Maharashtra,SATARA,2002,Summer,Maize,400,700
Maharashtra,SATARA,2003,Kharif,Maize,7800,16500
Maharashtra,SATARA,2003,Rabi,Maize,4700,7900
Maharashtra,SATARA,2004,Kharif,Maize,9900,13400
Maharashtra,SATARA,2004,Rabi,Maize,4900,13900
Maharashtra,SATARA,2004,Summer,Maize,1300,2200
Maharashtra,SATARA,2006,Kharif,Maize,8000,5100
Maharashtra,SATARA,2006,Rabi,Maize,6900,19100
Maharashtra,SATARA,2006,Summer,Maize,600,1000
Maharashtra,SATARA,2007,Kharif,Maize,93,110
Maharashtra,SATARA,2007,Rabi,Maize,59,155
Maharashtra,SATARA,2007,Summer,Maize,8,13
Maharashtra,SATARA,2008,Kharif,Maize,6600,10900
Maharashtra,SATARA,2008,Rabi,Maize,60,151
Maharashtra,SATARA,2009,Kharif,Maize,10200,22900
Maharashtra,SATARA,2009,Rabi,Maize,6400,19700
Maharashtra,SATARA,2010,Kharif,Maize,12200,17200
Maharashtra,SATARA,2010,Rabi,Maize,6800,21000
Maharashtra,SATARA,2011,Kharif,Maize,11900,19900
Maharashtra,SATARA,2011,Rabi,Maize,6700,19500
Maharashtra,SATARA,2011,Summer,Maize,3700,6000
Maharashtra,SATARA,2012,Kharif,Maize,10900,12600
Maharashtra,SATARA,2012,Rabi,Maize,6000,14100
Maharashtra,SATARA,2012,Summer,Maize,2600,4200
Maharashtra,SATARA,2013,Kharif,Maize,13200,32200
Maharashtra,SATARA,2013,Rabi,Maize,11700,34100
Maharashtra,SATARA,2013,Summer,Maize,500,800
Maharashtra,SATARA,2014,Kharif,Maize,16400,31400
Maharashtra,SATARA,2014,Rabi,Maize,11700,24800
Maharashtra,SATARA,2014,Summer,Maize,2700,4300
Maharashtra,SINDHUDURG,1998,Rabi,Maize,200,200
Maharashtra,SINDHUDURG,1999,Rabi,Maize,100,100
Maharashtra,SINDHUDURG,2000,Rabi,Maize,100,100
Maharashtra,SINDHUDURG,2001,Rabi,Maize,100,200
Maharashtra,SINDHUDURG,2002,Rabi,Maize,100,100
Maharashtra,SINDHUDURG,2003,Rabi,Maize,100,200
Maharashtra,SINDHUDURG,2004,Rabi,Maize,100,100
Maharashtra,SINDHUDURG,2006,Rabi,Maize,100,200
Maharashtra,SINDHUDURG,2007,Rabi,Maize,1,3
Maharashtra,SINDHUDURG,2008,Rabi,Maize,2,6
Maharashtra,SINDHUDURG,2009,Rabi,Maize,200,600
Maharashtra,SINDHUDURG,2010,Rabi,Maize,300,900
Maharashtra,SINDHUDURG,2014,Rabi,Maize,100,200
Maharashtra,SOLAPUR,1997,Kharif,Maize,8700,9800
Maharashtra,SOLAPUR,1997,Rabi,Maize,11700,18700
Maharashtra,SOLAPUR,1997,Summer,Maize,1600,2900
Maharashtra,SOLAPUR,1998,Kharif,Maize,11000,23400
Maharashtra,SOLAPUR,1998,Rabi,Maize,17300,26000
Maharashtra,SOLAPUR,1998,Summer,Maize,2300,4100
Maharashtra,SOLAPUR,1999,Kharif,Maize,12100,16600
Maharashtra,SOLAPUR,1999,Rabi,Maize,12500,19400
Maharashtra,SOLAPUR,1999,Summer,Maize,2400,4300
Maharashtra,SOLAPUR,2000,Kharif,Maize,13900,8700
Maharashtra,SOLAPUR,2000,Rabi,Maize,15200,17600
Maharashtra,SOLAPUR,2001,Kharif,Maize,7800,10
Maharashtra,SOLAPUR,2001,Rabi,Maize,14000,25700
Maharashtra,SOLAPUR,2001,Summer,Maize,1300,1800
Maharashtra,SOLAPUR,2002,Kharif,Maize,12400,17400
Maharashtra,SOLAPUR,2002,Rabi,Maize,12900,26800
Maharashtra,SOLAPUR,2002,Summer,Maize,1800,3200
Maharashtra,SOLAPUR,2003,Kharif,Maize,5100,1500
Maharashtra,SOLAPUR,2003,Rabi,Maize,9700,3400
Maharashtra,SOLAPUR,2004,Kharif,Maize,13100,14500
Maharashtra,SOLAPUR,2004,Rabi,Maize,13000,21400
Maharashtra,SOLAPUR,2004,Summer,Maize,1600,2500
Maharashtra,SOLAPUR,2006,Kharif,Maize,13800,13700
Maharashtra,SOLAPUR,2006,Rabi,Maize,17400,32400
Maharashtra,SOLAPUR,2006,Summer,Maize,700,1100
Maharashtra,SOLAPUR,2007,Kharif,Maize,192,253
Maharashtra,SOLAPUR,2007,Rabi,Maize,132,283
Maharashtra,SOLAPUR,2007,Summer,Maize,9,15
Maharashtra,SOLAPUR,2008,Kharif,Maize,9600,22200
Maharashtra,SOLAPUR,2008,Rabi,Maize,157,317
Maharashtra,SOLAPUR,2009,Kharif,Maize,15400,24900
Maharashtra,SOLAPUR,2009,Rabi,Maize,22100,74700
Maharashtra,SOLAPUR,2010,Kharif,Maize,20500,34800
Maharashtra,SOLAPUR,2010,Rabi,Maize,35400,88700
Maharashtra,SOLAPUR,2011,Kharif,Maize,15200,37800
Maharashtra,SOLAPUR,2011,Rabi,Maize,21900,39800
Maharashtra,SOLAPUR,2011,Summer,Maize,2700,4400
Maharashtra,SOLAPUR,2012,Kharif,Maize,11100,10800
Maharashtra,SOLAPUR,2012,Rabi,Maize,21100,39900
Maharashtra,SOLAPUR,2012,Summer,Maize,1100,1800
Maharashtra,SOLAPUR,2013,Kharif,Maize,11100,19300
Maharashtra,SOLAPUR,2013,Rabi,Maize,31200,75300
Maharashtra,SOLAPUR,2013,Summer,Maize,2000,3300
Maharashtra,SOLAPUR,2014,Kharif,Maize,12700,24000
Maharashtra,SOLAPUR,2014,Rabi,Maize,36100,105800
Maharashtra,SOLAPUR,2014,Summer,Maize,2200,3400
